"","Alabama","Alaska","Alberta","Antarctic_Continent","Arabian_Peninsula","Arizona","Arkansas","Australia","Brazil","British_Columbia","California","Caribbean","Caucasus","China","Colorado","Connecticut","Delaware","District_of_Columbia","East_Europe","East_Tropical_Africa","Eastern_Asia","Eastern_Canada","Florida","Georgia","Hawaii","Idaho","Illinois","Indian_Subcontinent","Indiana","Indo.China","Iowa","Kansas","Kentucky","Louisiana","Macaronesia","Maine","Malesia","Manitoba","Maryland","Massachusetts","Mesoamerica","Michigan","Middle_Asia","Middle_Atlantic_Ocean","Middle_Europe","Minnesota","Mississippi","Missouri","Mongolia","Montana","Nebraska","Nevada","New_Brunswick","New_Hampshire","New_Jersey","New_Mexico","New_York","New_Zealand","Newfoundland","North_Carolina","North_Dakota","North_Indian_Ocean","North.Central_Pacific","Northeast_Tropical_Africa","Northern_Africa","Northern_Europe","Northern_Mexico","Northern_South_America","Northwest_Territory","Northwestern_Pacific","Nova_Scotia","Nunavut","Ohio","Oklahoma","Ontario","Oregon","Pennsylvania","Prince_Edward_Island","Quebec","Rhode_Island","Russian_Far_East","Saskatchewan","Siberia","South_Carolina","South_Dakota","South_Tropical_Africa","South.Central_Pacific","Southeastern_Europe","Southern_Africa","Southern_Mexico","Southern_South_America","Southwestern_Europe","Southwestern_Pacific","Subantarctic_Islands","Subarctic_America","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West_Tropical_Africa","West_Virginia","West.Central_Tropical_Africa","Western_Asia","Western_Indian_Ocean","Western_South_America","Wisconsin","Wyoming","Yukon_Territory"
"New_York",0.284403669724771,0.477456647398844,0.386199794026777,0.988990825688073,0.812236286919831,0.523219814241486,0.287719298245614,0.842067480258435,0.803318992009834,0.373191899710704,0.49702380952381,0.749478079331942,0.607476635514019,0.678182678655939,0.435251798561151,0.0812928501469148,0.176113360323887,0.542134831460674,0.573846153846154,0.809954751131222,0.595136778115501,0.868965517241379,0.417054263565891,0.270645952575634,0.854951185495119,0.424446583253128,0.168141592920354,0.729912875121007,0.162661737523105,0.754982415005862,0.200394866732478,0.325256290773532,0.203619909502262,0.334500875656743,0.746781115879828,0.141993957703928,0.811083123425693,0.306334371754932,0.137713771377138,0.0808179162609542,0.732045866022933,0.12112676056338,0.637795275590551,0.996357012750455,0.561015561015561,0.173664122137405,0.309251101321586,0.253333333333333,0.615302869287991,0.386973180076628,0.322101090188305,0.520361990950226,0.254464285714286,0.132189707366297,0.102001906577693,0.498387096774194,0,0.882845188284519,0.404052443384982,0.204620462046205,0.365800865800866,0.941018766756032,1,0.801932367149758,0.69359756097561,0.527904849039341,0.639135959339263,0.81020942408377,0.505,0.925394548063128,0.248053392658509,0.88013698630137,0.130193905817175,0.333898305084746,0.132776230269266,0.424242424242424,0.0882620564149227,0.369077306733167,0.188548864758144,0.137214137214137,0.459512195121951,0.366737739872068,0.547378104875805,0.277824978759558,0.338,0.838976674191121,0.943307086614173,0.614958448753463,0.830409356725146,0.695652173913043,0.736074270557029,0.604885057471264,0.889140271493213,0.953900709219858,0.737951807228916,0.219512195121951,0.457259158751696,0.477718360071301,0.128412537917088,0.172881355932203,0.398130841121495,0.852036575228595,0.145557655954631,0.829153605015674,0.662540716612378,0.845685279187817,0.782656421514819,0.130769230769231,0.430488974113135,0.514705882352941
"New_Zealand",0.911270983213429,0.868,0.871287128712871,0.955555555555556,0.890222984562607,0.900755124056095,0.899354838709677,0.766536964980545,0.922345483359746,0.866071428571429,0.897854954034729,0.916044776119403,0.910772578890098,0.918764302059497,0.882195448460509,0.875,0.894060995184591,0.907780979827089,0.905882352941176,0.900104058272633,0.890625,0.925581395348837,0.907027027027027,0.909090909090909,0.801136363636364,0.878338278931751,0.890196078431372,0.916519694297472,0.885634588563459,0.91648023862789,0.882716049382716,0.889830508474576,0.897297297297297,0.907335907335907,0.873015873015873,0.869426751592357,0.875715453802126,0.88628762541806,0.89544235924933,0.876132930513595,0.919504643962848,0.882857142857143,0.910025706940874,0.956521739130435,0.894859813084112,0.87701317715959,0.906493506493506,0.9,0.899305555555556,0.882179675994109,0.888198757763975,0.891891891891892,0.864406779661017,0.878594249201278,0.883040935672515,0.897142857142857,0.882845188284519,0,0.864978902953586,0.893742621015348,0.881932021466905,0.931758530183727,1,0.897377423033067,0.900739176346357,0.870879120879121,0.915632754342432,0.926053310404127,0.871264367816092,0.897590361445783,0.865168539325843,0.945205479452055,0.883008356545961,0.904294478527607,0.882022471910112,0.878467635402906,0.88283378746594,0.867276887871854,0.873456790123457,0.872696817420435,0.887878787878788,0.888307155322862,0.903047091412742,0.903940886699507,0.877165354330709,0.9149377593361,0.888888888888889,0.90917516218721,0.902293120638086,0.913269731136166,0.865266841644794,0.900681596884129,0.811175337186898,0.879396984924623,0.879598662207358,0.897828863346105,0.926059513074842,0.891677675033025,0.871794871794872,0.899386503067485,0.872340425531915,0.921241050119332,0.89033189033189,0.914379802414929,0.905982905982906,0.874193548387097,0.91901166781057,0.875555555555556,0.876106194690266,0.880266075388027
"Newfoundland",0.623430962343096,0.257234726688103,0.321428571428571,0.980132450331126,0.863829787234043,0.637750238322212,0.607580824972129,0.897391304347826,0.894508670520231,0.35264483627204,0.58219800181653,0.879396984924623,0.627281460134486,0.770053475935829,0.489067894131185,0.383033419023136,0.503355704697987,0.62046908315565,0.555345316934721,0.883656509695291,0.683309557774608,0.774480712166172,0.694364851957975,0.610204081632653,0.877637130801688,0.42713567839196,0.499436302142052,0.809105869445968,0.489868891537545,0.845522898154477,0.475324675324675,0.621686746987952,0.54292343387471,0.6440489432703,0.750362844702467,0.290666666666667,0.885501858736059,0.302777777777778,0.495391705069124,0.372448979591837,0.848656294200849,0.384428223844282,0.633333333333333,1,0.543967280163599,0.37888198757764,0.630044843049327,0.587301587301587,0.541547277936963,0.415730337078652,0.571801566579634,0.5707656612529,0.209800918836141,0.310160427807487,0.431761786600496,0.602808425275827,0.404052443384982,0.864978902953586,0,0.552115583075335,0.477239353891336,0.976143141153082,1,0.86986986986987,0.72310570626754,0.454117647058824,0.783621337340346,0.903501945525292,0.274685816876122,0.964757709251101,0.207317073170732,0.759530791788856,0.45952380952381,0.645677694770544,0.342925659472422,0.458475540386803,0.441588785046729,0.212880143112701,0.238961038961039,0.368567454798331,0.429667519181586,0.346762589928058,0.485781990521327,0.603854389721627,0.490092470277411,0.9097605893186,0.964285714285714,0.623646960865945,0.896888888888889,0.829019607843137,0.829249011857707,0.60313315926893,0.937597503900156,0.919003115264797,0.458432304038005,0.549171270718232,0.70268074735987,0.531285551763367,0.343163538873995,0.528281750266809,0.417170495767836,0.922916666666667,0.479754601226994,0.897386253630203,0.704334365325077,0.902964959568733,0.872070930968968,0.385194479297365,0.4575,0.287958115183246
"North_Carolina",0.118133935289692,0.612060301507538,0.518619436875568,0.991111111111111,0.794063079777365,0.524613220815752,0.190551181102362,0.810899540380827,0.738190096755834,0.489288774635818,0.527815468113976,0.668155711550734,0.647807637906648,0.66116807846634,0.50402576489533,0.245873153779322,0.223613595706619,0.600950118764846,0.633566433566434,0.774725274725275,0.578591549295775,0.912676056338028,0.259154929577465,0.0968218773096822,0.860684769775679,0.522668947818648,0.204761904761905,0.701275045537341,0.204620462046205,0.727668845315904,0.301837270341207,0.328345802161264,0.165991902834008,0.180817610062893,0.751412429378531,0.317898486197685,0.777648428405122,0.454711802378774,0.118452860596293,0.246326707000864,0.663122551762731,0.268619246861925,0.676355066771406,0.991163475699558,0.622501850481125,0.32088285229202,0.15098814229249,0.219123505976096,0.682539682539683,0.494037478705281,0.381913959613696,0.561133603238866,0.415204678362573,0.305976806422837,0.199321458863444,0.509489051094891,0.204620462046205,0.893742621015348,0.552115583075335,0,0.478178368121442,0.931506849315068,0.99702380952381,0.76530612244898,0.707350901525659,0.609157808667212,0.578638497652582,0.74065138721351,0.647311827956989,0.910519951632406,0.414965986394558,0.927170868347339,0.190436933223413,0.259541984732824,0.285832642916321,0.506389776357827,0.174938974776241,0.517167381974249,0.354330708661417,0.278388278388278,0.553246753246753,0.50749063670412,0.62202136400986,0.080336648814078,0.430088495575221,0.797121315969842,0.926797385620915,0.655654383735705,0.798397863818425,0.632281553398058,0.676434676434676,0.650459921156373,0.867850098619329,0.971181556195965,0.831234256926952,0.126760563380282,0.349127182044888,0.538338658146965,0.306523681858803,0.0793893129770992,0.495,0.81245311327832,0.195286195286195,0.796586059743954,0.666066066066066,0.808071748878924,0.722336065573771,0.275213675213675,0.522591645353794,0.659619450317125
"North_Dakota",0.492795389048991,0.47949080622348,0.259532595325953,0.984496124031008,0.830379746835443,0.465608465608466,0.433808553971487,0.878542510121457,0.861130020422056,0.351535836177474,0.492411467116358,0.834245504300235,0.625222024866785,0.757544757033248,0.30188679245283,0.358053302433372,0.431325301204819,0.613718411552347,0.614711033274956,0.856164383561644,0.70275722932078,0.853080568720379,0.597173144876325,0.506103286384976,0.86046511627907,0.325766174801362,0.353909465020576,0.788259958071279,0.346320346320346,0.832041343669251,0.258479532163743,0.309289617486339,0.421330517423442,0.5,0.754521963824289,0.350898203592814,0.867132867132867,0.207453416149068,0.420776495278069,0.353279631760644,0.81320880587058,0.320837927232635,0.616243654822335,0.994884910485934,0.610536218250235,0.233707865168539,0.510747185261003,0.37952430196484,0.565772669220945,0.26410835214447,0.196239717978848,0.398099260823654,0.37940379403794,0.354141656662665,0.384960718294052,0.414048059149723,0.365800865800866,0.881932021466905,0.477239353891336,0.478178368121442,0,0.959183673469388,1,0.841328413284133,0.707105719237435,0.582887700534759,0.653954802259887,0.871532846715328,0.467289719626168,0.948051948051948,0.395411605937922,0.854460093896714,0.362162162162162,0.403131115459883,0.331882480957563,0.390041493775934,0.379383634431456,0.46583850931677,0.342690058479532,0.383084577114428,0.508650519031142,0.192307692307692,0.55005382131324,0.499509322865554,0.133016627078385,0.880444064901793,0.970649895178197,0.662519440124417,0.871074380165289,0.761764705882353,0.785185185185185,0.654781199351702,0.922865013774105,0.940886699507389,0.711462450592885,0.454545454545455,0.527355623100304,0.365145228215768,0.352587244283995,0.444227005870841,0.364035087719298,0.900478468899522,0.4,0.874776386404293,0.694989106753813,0.896009673518742,0.840144230769231,0.287981859410431,0.249717514124294,0.483282674772036
"North_Indian_Ocean",0.923522595596756,0.977315689981096,0.971653543307087,1,0.859477124183007,0.949790794979079,0.917910447761194,0.767265846736045,0.907048799380325,0.971469329529244,0.968253968253968,0.885558583106267,0.959915611814346,0.813168261114237,0.974226804123711,0.944525547445256,0.93558282208589,0.946808510638298,0.966804979253112,0.804040404040404,0.809014514896868,0.991803278688525,0.89727463312369,0.925591882750846,0.879265091863517,0.968705547652916,0.934508816120907,0.780346820809249,0.932975871313673,0.715328467153285,0.943870014771049,0.926729986431479,0.934980494148244,0.910669975186104,0.942953020134228,0.951293759512938,0.696485623003195,0.964912280701754,0.932903225806452,0.939218523878437,0.901589704769114,0.94238683127572,0.952912019826518,0.981220657276995,0.966101694915254,0.943820224719101,0.912390488110138,0.926489226869455,0.960330578512397,0.968926553672316,0.937592867756315,0.966189856957087,0.960714285714286,0.948091603053435,0.935483870967742,0.951327433628319,0.941018766756032,0.931758530183727,0.976143141153082,0.931506849315068,0.959183673469388,0,1,0.80794701986755,0.926229508196721,0.970937912813738,0.930533117932149,0.901006711409396,0.969827586206897,0.662049861495845,0.957371225577265,0.991935483870968,0.938420348058902,0.921800947867299,0.940620782726046,0.974554707379135,0.937090432503277,0.969957081545064,0.952732644017725,0.936102236421725,0.936139332365747,0.963455149501661,0.970705725699068,0.92627824019025,0.948795180722892,0.808660624370594,0.779264214046823,0.963898916967509,0.854651162790698,0.901861252115059,0.907849829351536,0.960227272727273,0.635036496350365,0.991228070175439,0.981707317073171,0.935960591133005,0.926186291739895,0.966921119592875,0.947932618683001,0.938388625592417,0.970027247956403,0.799307958477509,0.941828254847645,0.819148936170213,0.936613844870726,0.741140215716487,0.911170928667564,0.946022727272727,0.968882602545969,0.983333333333333
"North.Central_Pacific",0.996965098634294,1,1,1,0.995098039215686,0.997340425531915,0.996666666666667,0.997655334114889,0.998160073597056,1,0.997512437810945,0.997770345596433,1,0.99872854418309,1,1,0.995535714285714,0.988372093023256,1,0.997455470737914,0.998190045248869,1,0.997333333333333,0.997071742313324,0.988700564971751,1,1,0.998689384010485,0.996309963099631,0.998284734133791,1,0.99624765478424,0.99646017699115,0.996677740863787,0.994897959183674,1,0.998091603053435,1,0.996497373029772,1,0.998209489704566,0.996190476190476,1,0.777777777777778,1,1,0.996638655462185,1,1,1,1,1,1,1,0.996070726915521,0.997142857142857,1,1,1,0.99702380952381,1,1,0,0.997150997150997,1,1,0.998065764023211,0.997975708502024,1,1,1,1,0.996316758747698,0.996875,1,1,0.996422182468694,1,1,1,1,1,1,0.996860282574568,1,0.997465145754119,1,1,0.997584541062802,0.997955010224949,0.997933884297521,1,1,1,1,0.996710526315789,0.997858672376874,1,1,0.996875,1,0.996983408748115,0.996138996138996,0.997282608695652,0.997989949748744,0.995505617977528,0.998439937597504,1,1,1
"Northeast_Tropical_Africa",0.758646063281825,0.880975609756098,0.862068965517241,0.994326241134752,0.42057761732852,0.786501377410468,0.758461538461538,0.654861558274308,0.750419697817571,0.846282372598162,0.824468085106383,0.734502191609267,0.745152354570637,0.668279806423229,0.833333333333333,0.817104149026249,0.803135888501742,0.873853211009174,0.764383561643836,0.179004037685061,0.664265927977839,0.97027027027027,0.721379310344828,0.755603759942155,0.833523375142531,0.846538782318599,0.786046511627907,0.573225516621743,0.789049919484702,0.622722400857449,0.807331628303495,0.772911597729116,0.788142292490119,0.741935483870968,0.653846153846154,0.830008673026886,0.617848970251716,0.848619768477293,0.77970102281668,0.816343723673126,0.732526141992295,0.812244897959184,0.745203376822717,0.98589562764457,0.765387400434468,0.81953642384106,0.743629343629344,0.771206225680934,0.82016348773842,0.853820598006645,0.801539777587682,0.826086956521739,0.84469696969697,0.826238053866203,0.791563275434243,0.797142857142857,0.801932367149758,0.897377423033067,0.86986986986987,0.76530612244898,0.841328413284133,0.80794701986755,0.997150997150997,0,0.608695652173913,0.784517158818835,0.769319492502884,0.744075829383886,0.883333333333333,0.82730455075846,0.843248347497639,0.973118279569892,0.798873692679002,0.761194029850746,0.82053354890865,0.845553822152886,0.788721207307387,0.879417879417879,0.829497016197783,0.814616755793226,0.824472573839662,0.85063752276867,0.812349639133921,0.760658189977562,0.827586206896552,0.259905977165883,0.881761006289308,0.730673316708229,0.400523560209424,0.743742550655542,0.733812949640288,0.72680412371134,0.752873563218391,0.980662983425414,0.934466019417476,0.782874617737003,0.75764993880049,0.828393135725429,0.820713664055701,0.780597014925373,0.842276422764228,0.286867204695525,0.802955665024631,0.268802228412256,0.653097345132743,0.496943231441048,0.753784056508577,0.811666666666667,0.852036575228595,0.897540983606557
"Northern_Africa",0.741077676696991,0.715068493150685,0.700249791840133,0.992258064516129,0.529711375212224,0.709592641261498,0.725547445255474,0.796672828096118,0.843834141087776,0.682715074980268,0.692503176620076,0.840431913617277,0.306472919418758,0.622705932565088,0.707898658718331,0.704236610711431,0.732348111658456,0.840764331210191,0.333333333333333,0.69280205655527,0.659733333333333,0.938271604938272,0.728947368421053,0.728836889194769,0.883843717001056,0.711583924349882,0.698529411764706,0.574912891986063,0.702743902439024,0.761363636363636,0.702333065164924,0.708365310821182,0.725842696629214,0.721574344023324,0.416523235800344,0.697465249386754,0.7997799779978,0.693210393964795,0.706189410887398,0.699284009546539,0.820879703232644,0.68957528957529,0.395484340859432,0.992297817715019,0.35354927636113,0.690140845070423,0.734798534798535,0.709225092250923,0.579846285226302,0.708006279434851,0.714285714285714,0.695880149812734,0.701598579040853,0.692055692055692,0.704456606724003,0.704761904761905,0.69359756097561,0.900739176346357,0.72310570626754,0.707350901525659,0.707105719237435,0.926229508196721,1,0.608695652173913,0,0.419501133786848,0.762749445676275,0.862343572241183,0.741747572815534,0.924487594390507,0.711248892825509,0.945945945945946,0.698400609291698,0.70354609929078,0.68477429227238,0.693786982248521,0.694507148231753,0.746124031007752,0.684633950120676,0.716442953020134,0.631872509960159,0.702054794520548,0.5125284738041,0.734186211798152,0.697560975609756,0.740859525336754,0.946820809248555,0.237753882915173,0.723404255319149,0.811212814645309,0.78596087456847,0.223181257706535,0.881508078994614,0.969773299748111,0.854586129753915,0.72133526850508,0.720657276995305,0.696745562130177,0.706316652994258,0.704964539007092,0.681538461538462,0.736217725052338,0.714285714285714,0.739707835325365,0.229461756373938,0.790946502057613,0.833333333333333,0.691338582677165,0.709347996857816,0.736137667304015
"Northern_Europe",0.674380165289256,0.465753424657534,0.4989816700611,0.989208633093525,0.75808133472367,0.663852647735994,0.659426585577758,0.86039886039886,0.88034188034188,0.473282442748092,0.607380073800738,0.874309392265193,0.294208494208494,0.649717514124294,0.581478183437222,0.540697674418605,0.611611611611612,0.753803596127248,0.215865751334859,0.832460732984293,0.611111111111111,0.898477157360406,0.710991544965411,0.659643435980551,0.898351648351648,0.554285714285714,0.586327782646801,0.680308136735676,0.579139981701738,0.812463599301107,0.576171875,0.653136531365314,0.623655913978495,0.682567215958369,0.537645811240721,0.49601593625498,0.862414008755472,0.490759753593429,0.591800356506239,0.53757225433526,0.84652278177458,0.522304832713755,0.395147313691508,0.996428571428571,0.167207792207792,0.518413597733711,0.680628272251309,0.63556338028169,0.466386554621849,0.535545023696682,0.637254901960784,0.629032258064516,0.486218302094818,0.500998003992016,0.556603773584906,0.640287769784173,0.527904849039341,0.870879120879121,0.454117647058824,0.609157808667212,0.582887700534759,0.970937912813738,1,0.784517158818835,0.419501133786848,0,0.776656151419558,0.902534113060429,0.491985203452528,0.963276836158192,0.503296703296703,0.86890756302521,0.557586837294333,0.674223341729639,0.498161764705882,0.542806707855252,0.54954954954955,0.544895448954489,0.451171875,0.55601233299075,0.405405405405405,0.519494204425711,0.302367941712204,0.65993265993266,0.576656775469832,0.873134328358209,0.962848297213622,0.282474226804124,0.846265409717186,0.829954218443427,0.810401579986833,0.25160370634355,0.937430167597765,0.954782608695652,0.653333333333333,0.630716134598792,0.714478114478114,0.602824360105914,0.53,0.598656591099916,0.520814061054579,0.886326194398682,0.592142188961646,0.855477855477855,0.403622250970246,0.885542168674699,0.86797599563557,0.531874405328259,0.563567362428843,0.489721886336155
"Northern_Mexico",0.551744529863986,0.783345615327929,0.673274094326726,0.994214079074253,0.809722222222222,0.332959641255605,0.547794117647059,0.813262599469496,0.632845681925437,0.644211903204709,0.428104575163399,0.571798859512701,0.761261261261261,0.761996161228407,0.522443890274314,0.656311962987442,0.660810810810811,0.812292358803987,0.768973214285714,0.776677667766777,0.731399157697707,0.953358208955224,0.525252525252525,0.556851311953353,0.880893300248139,0.615937295885042,0.583230579531443,0.752150117279124,0.601016518424396,0.787079162875341,0.617275747508306,0.524600638977636,0.596743894802755,0.547123623011016,0.814606741573034,0.684848484848485,0.801923076923077,0.683848797250859,0.605739238927012,0.656352863726136,0.488134015821312,0.65189466923571,0.772477064220183,0.992315081652257,0.766491535318155,0.64025974025974,0.556238475722188,0.559678416821274,0.808792742498255,0.615885416666667,0.578947368421053,0.496556042579837,0.734870317002882,0.685772083614295,0.63789746917586,0.379907621247113,0.639135959339263,0.915632754342432,0.783621337340346,0.578638497652582,0.653954802259887,0.930533117932149,0.998065764023211,0.769319492502884,0.762749445676275,0.776656151419558,0,0.606930693069307,0.806501547987616,0.92094196804037,0.726815240833932,0.95910780669145,0.619047619047619,0.482057416267943,0.655831739961759,0.579925650557621,0.619107479572596,0.782071097372488,0.693023255813954,0.680880330123796,0.757415952537904,0.667132867132867,0.780873970867638,0.566207309766327,0.60455764075067,0.792421746293245,0.941437444543035,0.763429752066116,0.805376344086022,0.330348258706468,0.565,0.767515923566879,0.875,0.981060606060606,0.916955017301038,0.591463414634146,0.317395727365209,0.499380421313507,0.688048615800135,0.586124401913876,0.608194622279129,0.805309734513274,0.636129032258064,0.796380090497738,0.750370004933399,0.833446174678402,0.578219533275713,0.647519582245431,0.596091205211726,0.805810397553517
"Northern_South_America",0.716717325227963,0.925247902364607,0.889908256880734,0.997981836528759,0.835007173601148,0.762945914844649,0.735182849936948,0.77379010331702,0.23589001447178,0.881321645313554,0.831284916201117,0.263940520446097,0.884393063583815,0.797577178585385,0.848523748395379,0.822767552828903,0.793584379358438,0.879101899827288,0.895761741122566,0.721218961625282,0.763749402199904,0.970760233918129,0.604838709677419,0.714799281006591,0.867583834909716,0.876094276094276,0.784263959390863,0.769904458598726,0.794502617801047,0.763940520446097,0.814941740918437,0.780118499012508,0.778207607994842,0.704030226700252,0.88388969521045,0.848505906879778,0.745329400196657,0.873669268985096,0.771355170199101,0.820773930753564,0.233475986685687,0.830575777630708,0.8980490874764,0.991959798994975,0.890821835632873,0.839357429718876,0.714104996837445,0.769573520050923,0.922134102379236,0.880536912751678,0.825429553264605,0.858156028368794,0.865871833084948,0.84133611691023,0.793979933110368,0.786476868327402,0.81020942408377,0.926053310404127,0.903501945525292,0.74065138721351,0.871532846715328,0.901006711409396,0.997975708502024,0.744075829383886,0.862343572241183,0.902534113060429,0.606930693069307,0,0.924558587479936,0.875765529308836,0.869144981412639,0.984466019417476,0.802485284499673,0.749077490774908,0.837163493105712,0.873724489795918,0.79546925566343,0.900641025641026,0.858807402330363,0.830965909090909,0.884432358939497,0.884393063583815,0.904761904761905,0.726432532347505,0.850622406639004,0.722816901408451,0.916743755781684,0.883597883597884,0.771775082690187,0.395112016293279,0.424769703172979,0.884657236126224,0.821052631578947,0.986138613861386,0.956756756756757,0.771643663739021,0.673958333333333,0.852040816326531,0.84390243902439,0.768757687576876,0.87467018469657,0.718617343844754,0.809840425531915,0.723577235772358,0.864714790509844,0.751222921034242,0.194885361552028,0.82907133243607,0.885829415715245,0.936608557844691
"Northwest_Territory",0.703380588876772,0.193825042881647,0.312046444121916,0.977186311787072,0.864864864864865,0.643564356435644,0.680652680652681,0.917191719171917,0.913754646840149,0.348344370860927,0.617702448210923,0.90995670995671,0.642714570858283,0.787001638448935,0.498795180722892,0.512855209742896,0.597733711048159,0.683720930232558,0.573673870333988,0.896551724137931,0.716801173881145,0.825503355704698,0.765873015873016,0.704569606801275,0.880459770114942,0.439894319682959,0.577830188679245,0.821748878923767,0.565,0.876404494382023,0.515731874145007,0.640960809102402,0.633049817739976,0.711627906976744,0.775384615384615,0.448663853727145,0.909647779479326,0.324522760646109,0.604342581423402,0.500671140939597,0.883636363636364,0.476372924648787,0.626016260162602,1,0.580404685835996,0.449086161879896,0.711606096131301,0.634638196915777,0.532625189681335,0.41994750656168,0.579092159559835,0.569866342648846,0.397394136807818,0.452750352609309,0.548891786179922,0.605427974947808,0.505,0.871264367816092,0.274685816876122,0.647311827956989,0.467289719626168,0.969827586206897,1,0.883333333333333,0.741747572815534,0.491985203452528,0.806501547987616,0.924558587479936,0,0.971084337349398,0.413290113452188,0.721854304635762,0.550561797752809,0.692650334075724,0.431446540880503,0.488095238095238,0.542227662178703,0.423076923076923,0.370725034199726,0.523529411764706,0.434724091520861,0.329268292682927,0.46832298136646,0.705027932960894,0.481894150417827,0.931232091690544,0.977337110481586,0.657487091222031,0.913443830570902,0.864077669902913,0.846655791190865,0.641441441441441,0.946843853820598,0.914893617021277,0.43455497382199,0.639722863741339,0.75,0.528571428571429,0.456859971711457,0.619153674832962,0.441624365482233,0.9457111834962,0.577319587628866,0.917505030181087,0.73024740622506,0.923186344238976,0.896103896103896,0.469656992084433,0.45335085413929,0.127340823970037
"Northwestern_Pacific",0.906633906633907,0.970833333333333,0.965870307167236,1,0.872113676731794,0.947078280044101,0.907284768211921,0.763888888888889,0.888888888888889,0.960122699386503,0.949947862356621,0.855513307984791,0.944382647385984,0.857638888888889,0.947730398899587,0.930817610062893,0.903814262023217,0.932721712538226,0.954098360655738,0.798087141339001,0.807936507936508,0.969230769230769,0.865193370165746,0.904534606205251,0.795180722891566,0.960244648318043,0.92751677852349,0.844140392623438,0.928263988522238,0.792581377744133,0.93312101910828,0.918604651162791,0.922222222222222,0.899603698811096,0.923217550274223,0.934210526315789,0.753948462177889,0.951557093425606,0.914600550964187,0.928348909657321,0.880503144654088,0.935294117647059,0.944591029023747,0.975609756097561,0.949760765550239,0.939668174962293,0.898666666666667,0.918918918918919,0.964028776978417,0.963581183611533,0.926282051282051,0.95,0.941291585127202,0.930693069306931,0.918674698795181,0.941520467836257,0.925394548063128,0.897590361445783,0.964757709251101,0.910519951632406,0.948051948051948,0.662049861495845,1,0.82730455075846,0.924487594390507,0.963276836158192,0.92094196804037,0.875765529308836,0.971084337349398,0,0.941634241245136,0.979899497487437,0.92836676217765,0.909433962264151,0.933526011560694,0.953867028493894,0.92436974789916,0.966426858513189,0.939490445859873,0.920277296360485,0.928125,0.952983725135624,0.965811965811966,0.904040404040404,0.938211382113821,0.815677966101695,0.56,0.952785646836638,0.853509664292981,0.88702559576346,0.894924309884239,0.948361469712016,0.474949899799599,1,0.978494623655914,0.918741808650065,0.922865013774105,0.956580732700136,0.933774834437086,0.916981132075472,0.956204379562044,0.814180929095355,0.934621099554235,0.822671156004489,0.935652173913043,0.686666666666667,0.895615866388309,0.93587786259542,0.957446808510638,0.976798143851508
"Nova_Scotia",0.492125984251969,0.387096774193548,0.355329949238579,0.983425414364641,0.837908496732026,0.592425608656447,0.4858934169279,0.874380165289256,0.858725761772853,0.360655737704918,0.548664944013781,0.81658692185008,0.622161671207993,0.741968911917098,0.479009687836383,0.217183770883055,0.339130434782609,0.568998109640832,0.573858549686661,0.854768153980752,0.647058823529412,0.808564231738035,0.582655826558266,0.484615384615385,0.861423220973783,0.413551401869159,0.362196409714889,0.778013807753585,0.341490545050056,0.801707156927118,0.349397590361446,0.503370786516854,0.405639913232104,0.516162669447341,0.740987983978638,0.160493827160494,0.849110320284697,0.279487179487179,0.34051724137931,0.210900473933649,0.801899592944369,0.263038548752834,0.635416666666667,0.994535519125683,0.556840077071291,0.264739884393064,0.497899159663866,0.452229299363057,0.591029023746702,0.393728222996516,0.452784503631961,0.546637744034707,0.0967741935483871,0.170792079207921,0.274826789838337,0.574266792809839,0.248053392658509,0.865168539325843,0.207317073170732,0.414965986394558,0.395411605937922,0.957371225577265,1,0.843248347497639,0.711248892825509,0.503296703296703,0.726815240833932,0.869144981412639,0.413290113452188,0.941634241245136,0,0.830423940149626,0.306666666666667,0.528585757271815,0.239373601789709,0.437699680511182,0.292576419213974,0.172859450726979,0.168674698795181,0.20410783055199,0.451306413301663,0.332450331125828,0.528761061946903,0.476861167002012,0.397796817625459,0.881326352530541,0.951327433628319,0.620935765265662,0.871729957805907,0.772284644194757,0.799245283018868,0.602977667493797,0.920114122681883,0.931758530183727,0.621621621621622,0.413471502590674,0.611154144074361,0.510117145899894,0.203473945409429,0.388164493480441,0.388951521984216,0.886274509803922,0.330285714285714,0.871912168344007,0.689349112426035,0.872817955112219,0.837705918242831,0.250875145857643,0.446511627906977,0.428120063191153
